event_id,source_camera,source_pixel_x,source_pixel_y,renderer_median_event_depth,world_x,world_y,world_z,event_normal_x,event_normal_y,event_normal_z,chart_u,chart_v,chart_n,fixed_projected_u,fixed_projected_v,fixed_projected_n,fixed_is_u_min_owner,fixed_is_u_max_owner,fixed_is_v_min_owner,fixed_is_v_max_owner,fixed_leave_one_out_delta_u_span,fixed_extent_reduction_u_span,fixed_leave_one_out_delta_v_span,fixed_extent_reduction_v_span,fixed_leave_one_out_delta_rectangular_chart_area,fixed_extent_reduction_rectangular_chart_area,fixed_relative_area_change,pca_pca_origin_shift_world,pca_axis_u_angle_degrees,pca_axis_v_angle_degrees,pca_axis_n_angle_degrees,pca_right_handed_sign_alignment,pca_joint_axis_rotation_angle_degrees,pca_leave_one_out_delta_u_span,pca_extent_reduction_u_span,pca_leave_one_out_delta_v_span,pca_extent_reduction_v_span,pca_leave_one_out_delta_rectangular_chart_area,pca_extent_reduction_rectangular_chart_area,review_extrema_owner,fixed_area_rank,pca_area_rank,fixed_area_leverage_is_not_a_decision,pca_orientation_is_not_a_decision
876,DSC07960.JPG,413.0,192.0,4.958334922790527,1.5098289833635123,1.5842011038882469,0.9100088620358493,-0.1405463970739504,0.7047941279540685,0.6953502336743662,1.1000192029881708,1.1310307110656268,1.7686492329551025,1.1000192029881708,1.1310307110656268,1.7686492329551025,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00011930420759354349,0.029525551516980574,0.029558879995722483,0.0014359325521341084,"[1, 1, 1]",0.02955966409507042,-9.093723529951525e-05,9.093723529951525e-05,0.00013921859763654787,-0.00013921859763654787,7.121369511198239e-05,-7.121369511198239e-05,False,880,501,True,True
877,DSC07960.JPG,414.0,192.0,4.969885349273682,1.5267721036979485,1.585401905059423,0.9111489221773879,-0.052203720722056944,0.7418048757264604,0.668580808796681,1.1121253377560414,1.1429603539455366,1.7696167602085568,1.1121253377560414,1.1429603539455366,1.7696167602085568,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0001289140044961353,0.03798747252426811,0.037998213970980056,0.0009304331029112504,"[1, 1, 1]",0.03799853971087412,-0.00011748158712920898,0.00011748158712920898,0.00017367195570128224,-0.00017367195570128224,8.131225068597203e-05,-8.131225068597203e-05,False,881,426,True,True
878,DSC07960.JPG,384.0,193.0,4.392606735229492,0.8614106615597501,1.6069737071845562,0.7168273297207154,-0.46106127238092964,0.882420586464999,0.09357570033531983,0.5185936872948379,0.7881588908186569,1.7170033181060724,0.5185936872948379,0.7881588908186569,1.7170033181060724,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00034723923499855377,0.2460994287852292,0.24405895567226843,0.05143351790091429,"[1, 1, 1]",0.24776512811829784,-0.0009074724646715993,0.0009074724646715993,0.0008897666075140531,-0.0008897666075140531,-0.00015304070942612213,0.00015304070942612213,False,882,153,True,True
879,DSC07960.JPG,385.0,193.0,4.393592357635498,0.8690537372894975,1.6095595432418446,0.7121558724636876,-0.45420402046503267,0.8840854314329661,0.10996207401366362,0.5200721247521215,0.7973571001421452,1.7166388519810967,0.5200721247521215,0.7973571001421452,1.7166388519810967,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00034469656807762213,0.23205921454813014,0.229688253602788,0.05078209197750615,"[1, 1, 1]",0.23365252047075044,-0.0008619889155687677,0.0008619889155687677,0.0008367211607678282,-0.0008367211607678282,-0.00015992239482098825,0.00015992239482098825,False,883,137,True,True
880,DSC07960.JPG,386.0,193.0,4.806313514709473,1.1844841639669077,1.5371987733267605,0.9762703484848492,0.09916626987927155,0.9869227828144065,0.1270805716075411,0.9316492521494019,0.8410631412401225,1.7730564176452956,0.9316492521494019,0.8410631412401225,1.7730564176452956,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.815186155650892e-05,0.0339793212947907,0.03398485797601514,0.0007637319041428612,"[1, 1, 1]",0.03398638061407144,-0.00010444722525670969,0.00010444722525670969,0.0001546291728689031,-0.0001546291728689031,7.268290585926707e-05,-7.268290585926707e-05,False,884,487,True,True
881,DSC07960.JPG,387.0,193.0,4.807748317718506,1.19311741980557,1.5399648659828582,0.9713885130651397,0.025261239719567608,0.9891082967305891,0.14500567956650418,0.9336221521842153,0.8511627404077374,1.772706483181159,0.9336221521842153,0.8511627404077374,1.772706483181159,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.282811500516415e-05,0.03031245565080453,0.03031574548899795,0.0005779120592600481,"[1, 1, 1]",0.030316854849714938,-9.323864523169689e-05,9.323864523169689e-05,0.00013737718737294458,-0.00013737718737294458,6.374746898796246e-05,-6.374746898796246e-05,False,885,552,True,True
882,DSC07960.JPG,388.0,193.0,4.7599778175354,1.1648180362859792,1.5516275967224298,0.9345002028879107,0.1434175659789724,0.7873103902842279,0.5996446873934297,0.8865745835826659,0.8569405862084188,1.7655815543948372,0.8865745835826659,0.8569405862084188,1.7655815543948372,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0001144603275179535,0.041069563563188846,0.041083710150162725,0.002109525929495752,"[1, 1, 1]",0.041103712677387653,-0.00013178752824360984,0.00013178752824360984,0.0001719264333541748,-0.0001719264333541748,5.166010592683179e-05,-5.166010592683179e-05,False,886,687,True,True
883,DSC07960.JPG,389.0,193.0,5.10774040222168,1.4339069086078635,1.4919787982328039,1.1545025269292801,-0.27628138256863766,0.9150753790671916,0.2937782297431136,1.233610862392762,0.8981290860245368,1.8128800916329166,1.233610862392762,0.8981290860245368,1.8128800916329166,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00012851076437001815,0.031132086688291153,0.029583895523402407,0.01399923044497149,"[1, 1, 1]",0.031940508435709794,4.8809416596684585e-05,-4.8809416596684585e-05,-8.563929695237782e-05,8.563929695237782e-05,-5.7092768685595985e-05,5.7092768685595985e-05,False,887,629,True,True
884,DSC07960.JPG,390.0,193.0,4.759389877319336,1.1793459850491728,1.557727516451443,0.9225978571932426,0.017120521507123034,0.8550617105928653,0.518243532348767,0.8870655120849245,0.8766468452869662,1.7644160110294478,0.8870655120849245,0.8766468452869662,1.7644160110294478,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00010826574699408326,0.032410886849711364,0.03241364171154446,0.00222950968701591,"[1, 1, 1]",0.032450581420819496,-0.00010563703543065017,0.00010563703543065017,0.00013399967618465958,-0.00013399967618465958,3.4828021926003316e-05,-3.4828021926003316e-05,False,888,872,True,True
885,DSC07960.JPG,391.0,193.0,4.782272815704346,1.2041162245250796,1.5566310176907798,0.9316378045224353,0.001132585654861356,0.7537165212170468,0.657198693618762,0.9104087409210493,0.8886809257866598,1.7670164523327065,0.9104087409210493,0.8886809257866598,1.7670164523327065,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.165686807108015e-05,0.02305470201207221,0.023055382787619382,0.0011489737948866374,"[1, 1, 1]",0.02306935304368311,-7.413719482274317e-05,7.413719482274317e-05,9.731554845315848e-05,-9.731554845315848e-05,3.0100444424085993e-05,-3.0100444424085993e-05,False,889,939,True,True
886,DSC07960.JPG,392.0,193.0,4.799655914306641,1.2247952515084242,1.556543688619296,0.9370719072417149,0.005260455376118357,0.8176177324053057,0.5757374152038774,0.928275441483917,0.9002806155838708,1.768856958598275,0.928275441483917,0.9002806155838708,1.768856958598275,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.832736554423527e-05,0.01621215295217894,0.016211851816954108,0.0005295792139154923,"[1, 1, 1]",0.016216326589248656,-5.1513877560971366e-05,5.1513877560971366e-05,6.972647885628014e-05,-6.972647885628014e-05,2.455725422789712e-05,-2.455725422789712e-05,False,890,1011,True,True
887,DSC07960.JPG,393.0,193.0,4.802447319030762,1.2344606087742764,1.5590700483318036,0.933061831609341,-0.0063579385454216085,0.7255337386413491,0.688157228190302,0.9316008441742621,0.9105176602067452,1.7686928080965063,0.9316008441742621,0.9105176602067452,1.7686928080965063,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.39364455383655e-05,0.012578028265916254,0.012575726380833534,0.0005068928269039517,"[1, 1, 1]",0.01258198377821634,-4.02807479824574e-05,4.02807479824574e-05,5.3920159528209055e-05,-5.3920159528209055e-05,1.8163289746908617e-05,-1.8163289746908617e-05,False,891,1118,True,True
888,DSC07960.JPG,394.0,193.0,4.805241584777832,1.2441369202974586,1.5615994169638152,0.929046839498035,0.06432272573196386,0.67685943254783,0.7332965945137343,0.9349297305695244,0.9207665802369194,1.7685284134291612,0.9349297305695244,0.9207665802369194,1.7685284134291612,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.992632791704564e-05,0.009132406967682208,0.009126639181836442,0.00048218335903933116,"[1, 1, 1]",0.00913588804034726,-2.9630051615159303e-05,2.9630051615159303e-05,3.900106553778038e-05,-3.900106553778038e-05,1.2217440827022585e-05,-1.2217440827022585e-05,False,892,1241,True,True
889,DSC07960.JPG,395.0,193.0,4.80803918838501,1.2538245627742661,1.5641317158237749,0.9250272266143376,0.15083199384948187,0.6749561431966842,0.722276895928734,0.9382625770671895,0.9310274423572938,1.7683638388896648,0.9382625770671895,0.9310274423572938,1.7683638388896648,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.636817300577842e-05,0.005877799074066948,0.0058652177190188885,0.0004594444671470474,"[1, 1, 1]",0.005880492785230056,-1.9562824221663888e-05,1.9562824221663888e-05,2.4973606467026954e-05,-2.4973606467026954e-05,6.725451909161961e-06,-6.725451909161961e-06,False,893,1363,True,True
890,DSC07960.JPG,396.0,193.0,4.810840129852295,1.263523551952125,1.566666951216878,0.921002980839473,0.18434140056853085,0.6793714550851631,0.7102623980275887,0.9415993847998876,0.9413002673528864,1.768199083337042,0.9415993847998876,0.9413002673528864,1.768199083337042,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.334075411436316e-05,0.0028242416687100608,0.0027921562501312487,0.0004443315637711082,"[1, 1, 1]",0.0028257660967485085,-1.0080425265623916e-05,1.0080425265623916e-05,1.1842408240259061e-05,-1.1842408240259061e-05,1.6928356725287586e-06,-1.6928356725287586e-06,False,894,1508,True,True
891,DSC07960.JPG,397.0,193.0,4.821438312530518,1.2791948965497042,1.5678403952553046,0.9219583326035262,0.2481578606848962,0.7404348625362362,0.6246390081649085,0.9527127667613015,0.9524161652343023,1.769099230586178,0.9527127667613015,0.9524161652343023,1.769099230586178,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.601004420467288e-05,0.00039499005229707223,0.0002917121040382484,0.0002665223702317804,"[1, 1, 1]",0.00039506017269652844,2.1474451106229253e-08,-2.1474451106229253e-08,-1.2505491422398762e-06,1.2505491422398762e-06,-2.120603608712912e-06,2.120603608712912e-06,False,895,1492,True,True
892,DSC07960.JPG,398.0,193.0,4.816389083862305,1.2829073942472733,1.5717572385986232,0.9129003662504415,0.2814959876765691,0.7504399326098834,0.5979965856645562,0.9482221108238085,0.9618750466974071,1.7678604303189185,0.9482221108238085,0.9618750466974071,1.7678604303189185,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.924043757375235e-05,0.0028207050685588983,0.0027862892156632723,0.0004663659904952865,"[1, 1, 1]",0.0028228780690425013,7.119605124339401e-06,-7.119605124339401e-06,-1.1712202396152449e-05,1.1712202396152449e-05,-6.9803983211436105e-06,6.9803983211436105e-06,False,896,1356,True,True
893,DSC07960.JPG,399.0,193.0,4.810754776000977,1.2861546860817308,1.5757694354913285,0.9034818763106951,-0.2740254260665843,-0.7048847757065719,-0.6542534056817151,0.9431466994333256,0.9712481491915719,1.7665429593475843,0.9431466994333256,0.9712481491915719,1.7665429593475843,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.336231429690422e-05,0.005565416688270228,0.005532486234436896,0.0007330038324923945,"[1, 1, 1]",0.005573130278242339,1.4875578293160885e-05,-1.4875578293160885e-05,-2.2813621980866117e-05,2.2813621980866117e-05,-1.1720954406602146e-05,1.1720954406602146e-05,False,897,1253,True,True
894,DSC07960.JPG,400.0,193.0,4.810898303985596,1.2938305643587673,1.578773736075737,0.8977510031144992,0.3018817586293121,0.687248033980802,0.6607250135997549,0.9438340259159341,0.9812499498789997,1.766014374225289,0.9438340259159341,0.9812499498789997,1.766014374225289,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.451580148941267e-05,0.008262758676467868,0.008243765558257996,0.0008916495755584215,"[1, 1, 1]",0.008277315032865764,2.2999344440277625e-05,-2.2999344440277625e-05,-3.36689684157232e-05,3.36689684157232e-05,-1.5351807066910084e-05,1.5351807066910084e-05,False,898,1176,True,True
895,DSC07960.JPG,401.0,193.0,4.811041831970215,1.3015068940620493,1.5817782174091055,0.8920197825134087,0.06781963647079382,0.7432759760714251,0.665538368769254,0.9445213848672882,0.9912523464036327,1.7654857563950814,0.9445213848672882,0.9912523464036327,1.7654857563950814,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.625744436645491e-05,0.010925359874866546,0.010918754194841375,0.001089779771996412,"[1, 1, 1]",0.010949207751988444,3.1003146387043046e-05,-3.1003146387043046e-05,-4.415577011274152e-05,4.415577011274152e-05,-1.8569425434211695e-05,1.8569425434211695e-05,False,899,1111,True,True
896,DSC07960.JPG,402.0,193.0,4.841338157653809,1.3324824618343556,1.5795979713339765,0.905388628927792,-0.0379668033278882,0.7109134532108354,0.7022539312021734,0.9752962550026144,1.0047835677608723,1.7690604931618124,0.9752962550026144,1.0047835677608723,1.7690604931618124,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.371234816685035e-05,0.009950124383454478,0.009954265986739005,0.0004054687811270719,"[1, 1, 1]",0.00995632442830156,3.0106933323281737e-05,-3.0106933323281737e-05,-4.213175764977706e-05,4.213175764977706e-05,-1.6740950361526785e-05,1.6740950361526785e-05,False,900,1156,True,True
897,DSC07960.JPG,403.0,193.0,4.843967914581299,1.3421321087595817,1.5821958476378912,0.9011921246645357,-0.04079482274152931,0.849579247283809,0.5258810559643349,0.9784682137835913,1.0151458220164016,1.768866433018955,0.9784682137835913,1.0151458220164016,1.768866433018955,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.6627477806228e-05,0.01130536709115858,0.011312720103930899,0.0005053741443522188,"[1, 1, 1]",0.011314688793159538,3.426748454127271e-05,-3.426748454127271e-05,-4.752260693741128e-05,4.752260693741128e-05,-1.8309202444832806e-05,1.8309202444832806e-05,False,901,1114,True,True
898,DSC07960.JPG,404.0,193.0,4.8459343910217285,1.3512754300042644,1.5849102544231422,0.8965707028399941,-0.06614674140140715,0.8805551041434176,0.469305142917644,0.9809787737737344,1.0254386282828425,1.7685816612558847,0.9809787737737344,1.0254386282828425,1.7685816612558847,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.0411877945793384e-05,0.012602052204099582,0.012614311691938237,0.0006430604740413267,"[1, 1, 1]",0.012616380373361609,3.8216506696331365e-05,-3.8216506696331365e-05,-5.245268280895665e-05,5.245268280895665e-05,-1.947520367551192e-05,1.947520367551192e-05,False,902,1100,True,True
899,DSC07960.JPG,405.0,193.0,4.847902297973633,1.3604260483302688,1.587626894368686,0.891945422191804,0.013747375830910513,0.8790178101498259,0.4765907039558874,0.9834912065160824,1.035739774407249,1.7682966355460694,0.9834912065160824,1.035739774407249,1.7682966355460694,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.467161096483836e-05,0.01375417160814239,0.013773109572095406,0.0008000761080661923,"[1, 1, 1]",0.013775266007483874,4.172516527933823e-05,-4.172516527933823e-05,-5.6628676295078506e-05,5.6628676295078506e-05,-2.015820143030922e-05,2.015820143030922e-05,False,903,1078,True,True
900,DSC07960.JPG,406.0,193.0,4.849871635437012,1.3695839704864923,1.5903457701767503,0.8873162775262049,0.06383066442240028,0.8966578773792866,0.43809850172428944,0.9860055124960484,1.0460492692974863,1.7680113554005212,0.9860055124960484,1.0460492692974863,1.7680113554005212,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.932067000206413e-05,0.014761393019718065,0.014789192801665347,0.0009764535698958668,"[1, 1, 1]",0.014791423333526624,4.479271792723338e-05,-4.479271792723338e-05,-6.004848980523114e-05,6.004848980523114e-05,-2.0355940189009658e-05,2.0355940189009658e-05,False,904,1074,True,True
901,DSC07960.JPG,407.0,193.0,4.851842880249023,1.3787495754188615,1.5930668040565203,0.8826835628184835,-0.07632592326425439,-0.8392782933172432,-0.5383180284964965,0.988522168272922,1.0563671826057424,1.7677258849496682,0.988522168272922,1.0563671826057424,1.7677258849496682,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.428735849866904e-05,0.015623261272334312,0.01566259461328253,0.001172207897438095,"[1, 1, 1]",0.015664884841190052,4.7418033124024817e-05,-4.7418033124024817e-05,-6.270962722365603e-05,6.270962722365603e-05,-2.0066202323754112e-05,2.0066202323754112e-05,False,905,1081,True,True
902,DSC07960.JPG,408.0,193.0,4.85381555557251,1.3879224991790002,1.5957900798037592,0.8780469725516622,-0.013340480187436934,0.8327033423056359,0.5535586466684371,0.9910406983661103,1.0666934644750854,1.7674401589764397,0.9910406983661103,1.0666934644750854,1.7674401589764397,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.951366354963627e-05,0.016339564217981592,0.016393690655075066,0.0013873947847154397,"[1, 1, 1]",0.01639602569483708,4.960064647030471e-05,-4.960064647030471e-05,-6.461047407646525e-05,6.461047407646525e-05,-1.9287053476091387e-05,1.9287053476091387e-05,False,906,1101,True,True
903,DSC07960.JPG,409.0,193.0,4.796108722686768,1.3503308589788987,1.6085149511430201,0.8361069593555827,0.23650605400268965,0.6283695511781717,0.7410914879906664,0.9339621959829639,1.0691776069547154,1.7590800111153073,0.9339621959829639,1.0691776069547154,1.7590800111153073,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.000100961554231421,0.03564949403847413,0.035887823231186326,0.004955363290887777,"[1, 1, 1]",0.03594007450317276,0.00010348118349101654,-0.00010348118349101654,-0.0001315553688783222,0.0001315553688783222,-3.464640666006602e-05,3.464640666006602e-05,False,907,877,True,True
904,DSC07960.JPG,410.0,193.0,4.79728364944458,1.3587958900298875,1.6113387752308792,0.8310354322346512,0.018427409531675137,0.838235682649815,0.5449966705499685,0.9356781259787592,1.0792897988046728,1.7586923505022547,0.9356781259787592,1.0792897988046728,1.7586923505022547,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00010507818638099434,0.038077725719786584,0.03836896342822108,0.005478040058868429,"[1, 1, 1]",0.03841939273103019,0.00011085817850720048,-0.00011085817850720048,-0.00013914900803690955,0.00013914900803690955,-3.4033662811072674e-05,3.4033662811072674e-05,False,908,884,True,True
905,DSC07960.JPG,411.0,193.0,4.9092183113098145,1.454415268644713,1.5957461213698036,0.8949158667935937,-0.009313987239872368,0.7005978614803956,0.7134955403720418,1.0480268735790925,1.104436167905281,1.7732637393944835,1.0480268735790925,1.104436167905281,1.7732637393944835,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.674803516003397e-05,0.0028226150576040666,0.003016911595442361,0.001065601861857457,"[1, 1, 1]",0.0030169867366009184,-8.811957921572855e-06,8.811957921572855e-06,6.254025480822989e-06,-6.254025480822989e-06,-5.600619842560661e-06,5.600619842560661e-06,False,909,1389,True,True
906,DSC07960.JPG,412.0,193.0,4.907283306121826,1.4606099494996674,1.5991578307139567,0.8877722449295687,0.009469189384961307,0.7112314323728416,0.7028941485439097,1.0466491504973887,1.114359566322734,1.7724432469578764,1.0466491504973887,1.114359566322734,1.7724432469578764,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00010296600817398429,0.0023746611622458393,0.0024767796897124665,0.0007040170066510204,"[1, 1, 1]",0.0024768016153617614,-7.3886588016769394e-06,7.3886588016769394e-06,6.39545738079228e-06,-6.39545738079228e-06,-2.706426703635856e-06,2.706426703635856e-06,False,910,1465,True,True
907,DSC07960.JPG,413.0,193.0,4.901438236236572,1.4637096347352627,1.6032123740086883,0.8782085130540322,0.004515555190266354,0.7017006487855185,0.7124575841797925,1.0413645303057888,1.1237281320490469,1.7710959893959872,1.0413645303057888,1.1237281320490469,1.7710959893959872,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00010882121853497917,4.539475216529435e-05,4.550701634138376e-05,3.1945284701301985e-06,"[1, 1, 1]",4.5499006657903374e-05,1.405524800990321e-07,-1.405524800990321e-07,-1.8154855796481684e-07,1.8154855796481684e-07,-5.1988830129801045e-08,5.1988830129801045e-08,False,911,1585,True,True
